,US,AU,UK,Germany,France,Japan,Switzerland,India
1/07/2010,0.1989321735927244,0.033621549180791084,0.1359891161368711,0.16783845498243005,0.09736344732558024,0.01713386447048925,-0.017903572201512664,0.042161445031953695
1/08/2010,0.058914900134937734,-0.057556503446363656,-0.002054794472208591,-0.04592232277043435,-0.09074330509001752,-0.06918041568323773,-0.1720431726145779,-0.07424028553340721
1/09/2010,-0.005411330400612121,-0.12136515809546024,-0.05327466138671347,-0.14875601885151643,-0.18611047089283314,-0.10522649305776131,-0.16540928356192067,-0.14649353902572707
1/10/2010,-0.030822417448338368,-0.10891195158280739,-0.05021880292980024,-0.11453163739927186,-0.1662881155684183,-0.0986358355493131,-0.13224208250236694,-0.18700409356834857
1/11/2010,-0.037199503322580846,-0.10827566390244013,-0.059608910271628214,-0.16656154183097957,-0.21049662363724683,-0.15101449596734956,-0.16651344730614892,-0.1838175449421571
1/12/2010,-0.05702809424001632,-0.12852095895757248,-0.06999556627691796,-0.20379084346414658,-0.20802538905068088,-0.20115243359277785,-0.14118106621223986,-0.2194801961002278
1/01/2011,-0.04757681050322538,-0.12749217249920844,-0.04792522326353425,-0.14600649762939402,-0.18347424937638782,-0.21814927952150434,-0.10198632289683603,-0.16062475891896952
1/02/2011,-0.035949834852967,-0.13320811782238834,-0.02142388449650325,-0.10116567784643477,-0.15663163682147474,-0.1711311358076372,-0.09103674389321646,-0.009958145140987877
1/03/2011,-0.01314246997029879,-0.1011161258941177,0.003151950452442116,-0.03292254778364043,-0.1014887960922353,-0.03474034622652049,-0.04039057989004651,-0.059312306652359384
1/04/2011,-0.05168651791750072,-0.12086247986631211,-0.04881349708717274,-0.10007795876239985,-0.18567432615607274,-0.033078196149876025,-0.06675563923606927,-0.1172689658434063
1/05/2011,-0.08779378629745757,-0.1124984454260656,-0.08312757789385473,-0.15474588341922926,-0.23420033271310903,-0.11513172150456498,-0.11255680860111072,-0.1087960374354146
1/06/2011,-0.07067489282954056,-0.11090232398619576,-0.059156989215914516,-0.17523695110240559,-0.2160248053972542,-0.11440837259692224,-0.0677587000274478,-0.08537961584294998
1/07/2011,-0.06481251531855504,-0.09093056884536535,-0.047355625454442545,-0.13803348206923724,-0.16298626229989502,-0.1435877765739017,0.009129182175905045,-0.07854174328469014
1/08/2011,0.08723757520803896,0.0239105417686429,0.09606662753026465,0.12038317662159632,0.06846557313648455,-0.03928588844841224,0.1823275953201068,0.041695463302824705
1/09/2011,0.15121037521295166,0.06765789778991586,0.10467098137298773,0.24619556830421907,0.15209324467194674,-0.014264858871732795,0.16879056160972686,0.08431937595489972
1/10/2011,0.13292989591988694,0.07314679856211335,0.0753333864548902,0.1800601897946389,0.09521123662280952,-0.01835619881456994,0.14280464035782064,0.10871688852116716
1/11/2011,0.1035703730751629,0.05527697934173896,0.0688383530098323,0.18222200193830804,0.14055698997778068,0.03278820489534342,0.16308885019642522,0.10969239403034788
1/12/2011,0.12231364775889007,0.09567388347462812,0.07763890932757939,0.22331517206018783,0.1717564981505763,0.107455085479865,0.16048843519867595,0.19071797203458077
1/01/2012,0.12482716960904279,0.12729882798849218,0.07800036947048049,0.179656202506862,0.14668300261314027,0.18785444333604837,0.16713899677231336,0.19134703355153265
1/02/2012,0.09732833756135344,0.15885337953590656,0.06931866338256763,0.10072496696378597,0.08613708457247965,0.18404658045213437,0.17558382606009282,0.08610667438279344
1/03/2012,0.10176303669030055,0.16736810554951828,0.09089216955812586,0.10495703740422029,0.08992277294525519,0.19007859831257162,0.20225127028137457,0.09417931204898289
1/04/2012,0.1223733956562006,0.1430432677588867,0.10563791177043694,0.112532184039626,0.13760771048747053,0.3091685718533508,0.2130801702343783,0.08495522617583788
1/05/2012,0.20301006981911246,0.1952311025247276,0.19418715544202636,0.2211561274913193,0.243427668738908,0.4699153186898745,0.2959330869783393,0.1932806086793007
1/06/2012,0.19738519181586472,0.1610976359221385,0.14310744710307804,0.23894508198550904,0.21840537234123641,0.3960508771592256,0.24409514596329795,0.1335903760186713
1/07/2012,0.1952895987826147,0.17498808966751475,0.14528657267126624,0.19481882486410157,0.19621851873328477,0.46492542234655665,0.2269231197961049,0.1356096886643
1/08/2012,0.17003882807751314,0.1672481274447446,0.11771571332837322,0.16505910997808126,0.17565326984488228,0.4251482035908254,0.20292258815684933,0.05991040837094147
1/09/2012,0.15181320224466835,0.18156777562523324,0.12102989491901431,0.14352175847421475,0.17456652543711842,0.4678268690235076,0.20264539721115765,0.07668516951893023
1/10/2012,0.17192866968776427,0.16266122061516544,0.11948167079523185,0.17247771025276312,0.21295203085160946,0.4791649224323982,0.19055010016652393,0.0882688873940874
1/11/2012,0.21767037020779462,0.19155495794694521,0.14555556788618187,0.21764302388925233,0.2199802084559125,0.4816749902258174,0.21435676494259598,0.09917458634750521
1/12/2012,0.193093365623547,0.12806164350743568,0.10534046079051315,0.18219390025609392,0.15094532751672804,0.43307121928217573,0.1603312223081147,0.08018677586752769
1/01/2013,0.15833233161497293,0.10346921118303859,0.0880293050251638,0.1847577859784339,0.1460674745341767,0.3568022002488724,0.1457635350659337,0.05237953939246502
1/02/2013,0.134733775672045,0.0610361269647717,0.05792516663511283,0.18803897989568888,0.1655777020794272,0.22310196031108698,0.11974188908177427,0.054046404373985855
1/03/2013,0.1413412866417558,0.06509733789113216,0.03019335321306822,0.14363366901179053,0.15232371338150957,0.14369461089397945,0.08274601641224637,0.13247132209742546
1/04/2013,0.14512605325204644,0.08667179682289788,0.04399757290637131,0.1779148762782002,0.18843615145338274,0.05080283747795252,0.09632354942516189,0.18094398488504965
1/05/2013,0.12037611627932698,0.06784590084529277,0.02837777699867777,0.13464220859789602,0.14252373134392685,-0.01996391445239536,0.07154278330567737,0.17208895279040035
1/06/2013,0.16957692607606722,0.13019963427411338,0.07709708840789942,0.18257894707012795,0.19194469819273516,0.13441445483602557,0.13769964459982487,0.27668671824177943
1/07/2013,0.1505390676117653,0.11209646655644039,0.03825482566962342,0.1525341701268318,0.13457421142627424,0.07117821395457308,0.0986387364820483,0.2667445006788172
1/08/2013,0.1323419049820806,0.08748469987472215,0.02947924908061515,0.07806298082780248,0.06267312888485796,0.10442590287115909,0.07598793440600655,0.33395050032644397
1/09/2013,0.12768152300238592,0.04718691072449941,0.03381992316778045,0.09309149897306782,0.08073270761393116,0.10190751827400489,0.10194562073993137,0.31646644793524453
1/10/2013,0.062088506717026294,0.008038951979063484,-0.02516511102050788,-0.009314462669447243,-0.014114457670348383,0.052935554591632294,0.05898594840757662,0.2636933448001964
1/11/2013,0.07734291657850821,0.01170199517459782,-0.007527183768440574,0.0066942742125037655,0.006054435413558259,0.1249318525241456,0.08270520760841235,0.309876130081556
1/12/2013,0.06400633048976098,0.01823826214091101,-0.0054095410453437135,0.03080298090457564,0.03393344941201116,0.11594364117053015,0.11509509364535113,0.2757500199350531
1/01/2014,0.04179666136524185,0.026708408479437992,-0.015530121332733184,0.03781262851891078,0.04142109888475313,0.08296450456148716,0.03440927992172788,0.29993879402521345
1/02/2014,0.07484169894534454,0.0946170481239054,0.027338220574607056,0.11768513925581806,0.11180700891265924,0.19487769275800998,0.04662020455199405,0.342680198913329
1/03/2014,0.047224869857129405,0.09089054755776858,0.03741426926817948,0.20115116749066525,0.1455209723843364,0.2680812552723359,0.09713279441202428,0.27005499050401766
1/04/2014,0.053333763333760165,0.07964158604238421,0.050809516961111474,0.20466388741933064,0.15567159081417495,0.30773866437713293,0.09909482168990162,0.22120167603365898
1/05/2014,0.045859052106848715,0.04121916004096079,0.021842518153812232,0.15784845449387705,0.1282309306277869,0.32125362510833944,0.06636955384558703,0.14592505133699235
1/06/2014,0.010028381086945265,0.021975186496051253,-0.0031117291852450894,0.10275762023177933,0.09290716938764328,0.28230740613234767,0.042173619141650014,0.07302317844259731
1/07/2014,-0.011571159889896562,0.010730930714240708,-0.018693931841700005,0.12893652753150842,0.13137942279246728,0.25064498919557837,0.06738199759599475,0.0849056500693935
1/08/2014,-0.028859791669201322,-0.03637215364487173,-0.04090753218650431,0.1430872923431164,0.14493739545078813,0.23826420685240085,0.0760048395998511,0.04859784323749267
1/09/2014,-0.09376244573976328,-0.07691176440046585,-0.10743397712611531,0.03351454847030259,0.033544636093145924,0.10271871924604813,-0.013919812362022253,-0.04508090486959085
1/10/2014,-0.014086416171776058,-0.017560503663232536,-0.010637378510492668,0.1254273210186515,0.1406600055907329,0.183873317928895,0.03442773097493474,0.013589236537994012
1/11/2014,-0.04602152851258755,-0.04884278392594775,-0.05208798394257081,0.13325520579411088,0.14572675982350533,0.1333290752169219,0.008829572406561292,-0.07844853434601967
1/12/2014,-0.059153630294836806,-0.03304083624993029,-0.059477411348653364,0.07651268302099119,0.09712082584262949,0.09387474861846284,-0.01886212128605195,-0.07397443892591765
1/01/2015,-0.1149921815845295,-0.0831752505188023,-0.10766082297067461,-0.03220665720606469,0.0009767523817502555,0.021283364517643837,-0.016173956945737315,-0.13230534350006612
1/02/2015,-0.1524761818798438,-0.17348391178310033,-0.15655224208181512,-0.16991389480777414,-0.12320731516324696,-0.09907560051957963,-0.08430915075545566,-0.20029801245709297
1/03/2015,-0.08208933092292225,-0.1426169190801615,-0.11231951541534213,-0.17947808187482756,-0.11616482739546719,-0.13491600774948118,-0.12047192360460719,-0.1399281538216703
1/04/2015,-0.06990147263821224,-0.14548674069756404,-0.10927796886467543,-0.17824090653805744,-0.13971673908271182,-0.17574377018449797,-0.12633935497753468,-0.10042883722055591
1/05/2015,-0.07527008774511582,-0.06585288884354648,-0.12344477830885718,-0.15215435292070814,-0.13498333315290975,-0.19782664970905442,-0.11005032832890622,-0.0645438780588375
1/06/2015,-0.05620793977483647,-0.05771102932067066,-0.09388701436236226,-0.1337000331038523,-0.12996670287640982,-0.2486875475329653,-0.10191919968628918,-0.015603154080128353
1/07/2015,-0.016804544959149865,-0.033418443138968634,0.0013936719288388166,-0.13072450216361106,-0.12948464918149868,-0.23713076545335623,-0.09607152093577945,-0.011784783520630452
1/08/2015,0.024117175388320377,0.0270767496118506,0.05674380643850699,-0.041846241457690045,-0.08553261397371409,-0.21271838450205943,-0.08131061374294499,0.022613243401298513
1/09/2015,0.07246265487163707,0.054099091386365344,0.1127313657466608,0.03322546199242057,-0.002296115899743943,-0.08753897240855074,-0.022177943472672955,0.10236662694049299
1/10/2015,0.02402694311778165,0.03495094214984661,0.10050227524154516,0.01846395118123377,-0.033679284719727885,-0.10235897537058604,-0.0513427219534235,0.03715162679009544
1/11/2015,0.02221240321730856,0.03299866153467436,0.07576794744109289,-0.05682857710684767,-0.07503740453270857,-0.1148166719591494,-0.10334377808497193,0.027594984516419625
1/12/2015,0.08319842806387809,0.07934472624066118,0.12197168173216748,0.017873359575168585,0.02234082606533513,-0.017404292251116324,-0.050911896703285456,0.02716976931486059
1/01/2016,0.16321601891656073,0.1336540175488178,0.19387094731456628,0.12995363831744605,0.1108715168599006,0.07688523076969589,0.021658326408710078,0.09339563995844442
1/02/2016,0.1925182396569981,0.15342671321453327,0.20782655783171539,0.19963932824035568,0.1518280857302394,0.15126610098083623,0.08783719898192337,0.18419198551255278
1/03/2016,0.13489088960633333,0.12278542824285496,0.17904164785513207,0.16562748435755606,0.12900971168300726,0.13418852957769664,0.09973345809587073,0.16318887632838258
1/04/2016,0.10235476951918443,0.14148385469572786,0.14767850671242713,0.1663976571201338,0.14672776930492823,0.11239386171499187,0.09814903549870078,0.15319851104689985
1/05/2016,0.11269173595904351,0.08490937565167335,0.18377194414058187,0.2043895279550863,0.2033494721316217,0.16536054851769103,0.13721844393101013,0.16813957982721067
1/06/2016,0.11970413438675927,0.0885386454995347,0.18952992377894673,0.22447889224924492,0.21421961500983194,0.21862223714261228,0.13949795961671843,0.15330647901192934
1/07/2016,0.10603068640639912,0.05912171632810068,0.10541991375007516,0.19262141319841974,0.19181760331062916,0.22608375606537992,0.11854921410353136,0.14098991036634057
1/08/2016,0.09350780979452382,0.03881521943524338,0.08246253655394002,0.12552511117468607,0.15479341778642952,0.21243328992252636,0.10912179033489167,0.12523251158238877
1/09/2016,0.11869598325988104,0.061688032506412964,0.07366573284653849,0.15320664321002953,0.16387487117246458,0.20562489709293102,0.11024321937523811,0.11239912849293959
1/10/2016,0.15477186409281007,0.07096938383446816,0.0684842431838796,0.18482048015618766,0.18899459704994784,0.23494156779552883,0.15274460617979663,0.14395234721772984
1/11/2016,0.14943558084978587,0.112060928749454,0.08962399573723476,0.20738730511256984,0.1893255628568082,0.2354464930638805,0.1835134801039193,0.22289843924588207
1/12/2016,0.1366135742853294,0.07962129076090245,0.0721502126142966,0.15362612038090764,0.13280538331694558,0.17200917803895086,0.16157569169457633,0.23768254756430598
1/01/2017,0.16805608292340038,0.06006659035080123,0.06538616753450718,0.13674899671637517,0.13213230387408262,0.20030071843831157,0.1478234997938874,0.253509303077852
1/02/2017,0.11063548726057984,0.037765422196750505,0.0021357086540920523,0.06661366235433518,0.09284586537154739,0.13783730298847388,0.07580582567987629,0.18561372036792778
1/03/2017,0.09111827746621984,0.022413188460745793,-0.037512468278878865,0.023503925631382237,0.05206926379989636,0.10015802177731162,0.03363290186419884,0.13021180532044027
1/04/2017,0.09020877375570513,-0.004932384752896128,0.0009885484507605683,0.021193449473487124,0.04961756427479215,0.15149514346607093,0.026945949620568014,0.13966308138348638
1/05/2017,0.08753688945370881,0.04220166354855425,0.03549220457163771,0.02253781272657714,0.040756129417475424,0.1278879053806885,-0.0006979683441199411,0.14333359764830125
1/06/2017,0.07594721062382769,0.0626429684241369,0.025523713584982503,-0.0010786213805934728,0.030317303543792255,0.09436480328396216,-0.023924372243957232,0.1282231741563141
1/07/2017,0.0723709997589906,0.08598843436263731,0.03392514546173549,0.014074201190464162,0.04602702679874387,0.06495038139785922,0.006352879688664551,0.13277740052057524
1/08/2017,0.08901127390940386,0.09174761011890085,0.0260505370688856,0.025339822103021277,0.06154765666784514,0.06474655084146534,0.023918933557434685,0.18131154319522183
1/09/2017,0.07999453328452912,0.08255677665814472,0.006965784604934812,-0.02341436291545038,0.03426775629477574,0.06473676235217946,0.004837998817821971,0.1594604777006409
1/10/2017,0.015328634616183943,0.01978059331845896,-0.05069639969179193,-0.11629366119591915,-0.040713393810733765,-0.007258218096294551,-0.03996018949441804,0.06784713224407854
1/11/2017,-0.003622033304556842,-0.03453525931959259,-0.05531301088882064,-0.15427822478086126,-0.06788172709716987,-0.08023707350372507,-0.04040523086435995,0.05495434062259403
1/12/2017,-0.09040021608804366,-0.0726224445242059,-0.09976460501077548,-0.2102464953599219,-0.1237214933381215,-0.14923358051861302,-0.09342720002619799,0.06931507136595386
1/01/2018,-0.11121467469088593,-0.04489502904345777,-0.11551743441732894,-0.21046931091287416,-0.13498015838409833,-0.1996425250189289,-0.08743164920810396,0.028627128609263145
1/02/2018,-0.019143378748774326,0.021742495006824236,-0.015077460161862035,-0.12475274920921882,-0.04026712301809467,-0.10435750050060655,0.016720345903302933,0.05256734844670335
1/03/2018,0.001703046377912817,0.046266357771380946,0.016230509404786684,-0.08377089433111186,0.004832464478978353,-0.06803946341478673,0.058516596841128705,0.12061910855997666
1/04/2018,0.030505158216037314,0.06964857142743541,0.02165954838985169,-0.056054909187321915,0.018843282802919675,-0.07224165129915602,0.08205861272756373,0.13041806461023325
1/05/2018,0.0028609074506220217,0.04970409282081106,-0.054355841961138913,-0.09949536283483566,-0.04430685030703726,-0.13387201303908933,0.06721189406116797,0.09539036584050838
1/06/2018,0.013180385921425992,0.06873158796152148,-0.039643544805190084,-0.09010019843589114,-0.017001522809228627,-0.13488753707044795,0.11862130491136356,0.11110382456268791
1/07/2018,0.03211056468706928,0.07256749790026239,-0.013397340532968123,-0.06330019410599286,0.013211053043282872,-0.09446670336284545,0.10125915430984417,0.05980194757789917
1/08/2018,-0.025025771151709557,0.03963487677581205,-0.05484481252931708,-0.11243651069276915,-0.03273221897626544,-0.1366582255940083,0.066815656785791,-0.023547030345943725
1/09/2018,-0.004116798001359559,0.07416797228976385,-0.008970603771055803,-0.04592321479371281,0.020720195132069887,-0.09978361630039294,0.10380498565906571,0.00310270283456337
1/10/2018,0.03294254585369883,0.11281555184930228,0.011732728237994419,0.023002406475231545,0.0663729262275654,-0.054784819008101074,0.12107065280357522,0.11112299124145966
1/11/2018,0.08586012700231219,0.15535768260921298,0.04274990845424858,0.09972201440131374,0.13987994477856092,0.029889705683484313,0.14955667061130615,0.1380629562773321
1/12/2018,0.16698718555425465,0.18835917528246227,0.09066465393074163,0.1637042239040185,0.2033570337091514,0.10102456136121328,0.2082249867453273,0.13601380084706294
1/01/2019,0.16344737815169674,0.1819830432563987,0.09742300309680266,0.15863566526405048,0.20612048078428397,0.11392656231299375,0.20700133741714596,0.1373470936772003
1/02/2019,0.09335228745523133,0.13909435118535787,0.022977661534073053,0.12478747134711289,0.14135519532628213,0.05071260456496316,0.17004642256451555,0.12000456321445607
1/03/2019,-0.16334002987207896,-0.1305907124388143,-0.2269257223538048,-0.1777763621585862,-0.1761044816630466,-0.14936397416361688,-0.034590768922064974,-0.14848736795130502
1/04/2019,-0.17305304208172817,-0.16458792803414082,-0.25900608759243854,-0.18248033661267393,-0.225281884314254,-0.13481585643476746,-0.008629625939309075,-0.23724469618929084
1/05/2019,-0.11593007369706478,-0.14716794346437623,-0.20054016608563227,-0.10758669320123687,-0.1771991186698955,-0.05234412346799249,0.009206364087397044,-0.20693697584219348
1/06/2019,-0.06007865928925062,-0.09749682909269264,-0.16424570803271946,0.002378147984980354,-0.09074097919377723,0.029223078506710364,0.01829981633086886,-0.14389829121446168
1/07/2019,-0.06992229692058088,-0.11102493010858787,-0.2021759895422836,0.011294189774222618,-0.11073761410796873,-0.007317256556601909,0.02396718399107521,-0.04280030251033918
1/08/2019,0.019705642667371622,-0.07195144753134444,-0.1707632268951027,0.07398993060525624,-0.07458655175618738,0.0592161401819121,0.03513486709133777,0.03099201794441491
1/09/2019,-0.016673785058014815,-0.11861279691230033,-0.21007180671957604,0.03279770496783961,-0.12311412208467401,0.0321380593788891,0.02406940668715027,0.022744570455988877
1/10/2019,0.0009897784794112925,-0.08887980298252077,-0.210333083882767,-0.004836949785219579,-0.14176644044604625,0.007616252937714642,0.0070756458312513995,0.03467078164727583
1/11/2019,0.01858058058023586,-0.0515298122112481,-0.16629650413355707,-0.03944907076760339,-0.09368770677400576,0.00830324267185507,0.00046405782146858953,0.061081096107015426
1/12/2019,0.0461765620507725,-0.01637411729506272,-0.13029883016369778,0.0015345277799505704,-0.058815343312157105,0.03270487414477416,-0.010824804298045923,0.118602748653614
1/01/2020,0.05881811061477325,-0.034468456807465,-0.12232434262851571,0.021606194432537237,-0.061573844099394474,0.06794967444089747,0.002969614407387073,0.1606534612522657
1/02/2020,0.1008048460143606,-0.024047865490741224,-0.10513803239710087,0.044018099124654576,-0.03398787660598512,0.13453975811978697,-0.010234547600566798,0.22019917256159993
1/03/2020,0.3667513398880543,0.22066234150240122,0.15634544322714275,0.3498979169270542,0.28800775024637604,0.34396090889799,0.18665509827627863,0.43570050175663805
1/04/2020,0.3894900300222554,0.2732867664222525,0.18501834603139736,0.35549727064644326,0.33949726651863893,0.3161997164835237,0.16464202179042906,0.4651866594371552
1/05/2020,0.37355928821817613,0.2502569009185624,0.16438160494192458,0.2882155426740389,0.33928574664628386,0.2533709860044385,0.14487388298873216,0.46122007725097636
1/06/2020,0.31597179776908096,0.20716130686224102,0.1280066877926052,0.21489309749730753,0.2770296128350063,0.20853445233308265,0.17030783876719735,0.4248383420361328
1/07/2020,0.2962844651075116,0.19941068944085547,0.13342052625075088,0.18598440717162518,0.2604319206378098,0.21134691738275446,0.16662373115566445,0.35233301216553825
1/08/2020,0.26095011812613506,0.21129949411077056,0.1624493498491611,0.19105122290287593,0.2959200779902112,0.19257780734322802,0.19650993562035673,0.3652990390938539
1/09/2020,0.25883618928917507,0.22278663952968944,0.17463262089561202,0.17269085277987423,0.28765730074852536,0.23351284470339198,0.16037019269786154,0.4259398474254037
1/10/2020,0.25563969951379484,0.18783047079221046,0.20224793511477013,0.17703155543724278,0.3047803685954668,0.2008732603799721,0.16718380145432665,0.41189681956147806
1/11/2020,0.2208508613908834,0.14203595290315546,0.15485870993820927,0.19058637128098763,0.2596048740892886,0.1686478861211827,0.18273688132529833,0.32272877040367953
1/12/2020,0.15613424738568615,0.09993239268632431,0.11178088731928468,0.11619035082782302,0.21217248706642075,0.10430205419519623,0.18868526567338054,0.22066551619781638
